dataset,N,h_star,time_HE,time_E,time_D,time_A,ram_HE_mb,ram_E_mb,ram_D_mb,ram_A_mb,gap_HE,gap_D,gap_E,gap_A,speedup_E_over_HE,speedup_D_over_HE,speedup_A_over_HE,sha256
heightmap.png,1024,0.15933407386611634,0.32280620001256466,15.061475900001824,1.7475984999909997,0.023781800002325326,214.22265625,213.25,214.2421875,214.24609375,0.0165786859905578,0.0,0.0,0.2548429979327697,46.65795111560925,5.413769933548295,0.07367206702163609,f207f57f28f9e74a6a89d3f224f796ab91576e4a622734339b6678c459e6c5bc
heightmap.png,256,0.15981608057083116,0.07748380000703037,1.6683270999928936,0.15580360003514215,0.013508700008969754,133.83203125,134.5625,135.53515625,135.5390625,0.23152445741367225,0.0,0.0,0.24675773142662893,21.531302024959032,2.0107893523679214,0.17434224970566833,f207f57f28f9e74a6a89d3f224f796ab91576e4a622734339b6678c459e6c5bc
heightmap.png,512,0.1594539651104213,0.3981864000088535,12.606171099992935,0.8274361999938264,0.028610799985472113,160.28515625,160.171875,160.8515625,160.85546875,0.008034935460364427,0.0,0.0,0.2540028387548355,31.658969517072006,2.0780122072864082,0.07185278046873515,f207f57f28f9e74a6a89d3f224f796ab91576e4a622734339b6678c459e6c5bc
ost003d.png,1024,0.16122967241271263,0.6256493999972008,24.890190700010862,3.359850400011055,1.6339363000006415,206.16015625,205.33984375,207.3125,207.3203125,0.10206387567920557,0.0,0.0,0.24024248391297673,39.7829690240608,5.370180807375644,2.6115845392130987,3d725538d2dbfbf324d4a5d334f2fb9721091edf7a7ad2c69307b266e46913fa
ost003d.png,256,0.16189967032835423,0.08337959996424615,1.8150336000253446,0.24672549997922033,0.1460547000169754,132.93359375,132.30078125,133.6328125,133.63671875,0.14419516713289393,0.0,0.0,0.2350408069465479,21.76831743980117,2.959063129170903,1.7516838660728145,3d725538d2dbfbf324d4a5d334f2fb9721091edf7a7ad2c69307b266e46913fa
ost003d.png,512,0.16055474856556476,0.15122419997351244,5.13779720000457,0.5668514000135474,0.341734700021334,148.25390625,146.6953125,148.2578125,148.26171875,0.07745748510979791,0.0,0.0,0.2454052383105199,33.97470246762408,3.748417251424268,2.2597884470950436,3d725538d2dbfbf324d4a5d334f2fb9721091edf7a7ad2c69307b266e46913fa
